PRVDR_NUM_MOD,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,FAC_NAME,STATE_CD,ST_ADR,PHNE_NUM,PGM_TRMNTN_CD,ZIP_CD,FIPS_CNTY_CD,BED_CNT,FAX_PHNE_NUM,MDCD_MDCR_PRTCPTG_PRVDR_SW,MLT_FAC_ORG_NAME,MLT_OWND_FAC_ORG_SW,DCTD_ER_SRVC_CD,SHCK_TRMA_SRVC_CD,EMPLEE_CNT,URGNT_CARE_SRVC_CD,PHYSN_CNTRCTR_SW,LAB_SRVC_CD,DGNSTC_XRAY_ONST_NRSDNT_SW,PED_SRVC_CD,PHRMCY_SRVC_CD,PED_ICU_SRVC_CD,LATITUDE,LONGITUDE
'234011',4,1,FERNDALE,HENRY FORD KINGSWOOD HOSPITAL,MI,10300 W EIGHT MILE ROAD,2486914868,0,48220,125,100,,Y,,,0,0,,0,,,,0,1,0,42.460592,-83.134648
'234021',4,1,NEW BALTIMORE,HARBOR OAKS HOSPITAL,MI,35031 23 MILE RD,5867255777,0,48047,99,64,5867252080,Y,,,0,0,,0,,,,0,0,0,42.676069,-82.75636
'234023',4,1,AUBURN HILLS,HAVENWYCK HOSPITAL,MI,1525 UNIVERSITY DRIVE,2483739200,0,48326,125,120,,Y,,,0,0,,0,,,,0,2,0,42.669394,-83.234345
'234025',4,1,CARO,CARO CENTER,MI,2000 CHAMBERS BOX A,9896733191,0,48723,157,208,,Y,,,2,0,,0,,,,0,3,0,43.491132,-83.396897
'234026',4,1,KALAMAZOO,KALAMAZOO REGIONAL PSYCHIATRIC HOSPITAL,MI,1312 OAKLAND DR,2693373309,0,49008,77,210,,Y,,,2,2,,2,,,,0,3,0,42.279033,-85.605191
'234030',4,1,GRAND RAPIDS,FOREST VIEW PSYCHIATRIC HOSPITAL,MI,1055 MEDICAL PARK SE,6169429610,0,49546,81,62,,Y,,,0,0,,0,,,,0,2,0,42.96336,-85.668086
'234035',4,1,WESTLAND,WALTER P REUTHER PSYCHIATRIC HOSPITAL,MI,30901 PALMER RD,7343678400,0,48185,163,239,,Y,,,0,0,,0,,,,0,1,0,42.296559,-83.34556
'234038',4,1,DETROIT,BCA STONECREST CENTER,MI,15000 GRATIOT AVENUE,3132450600,0,48205,163,90,3133728657,Y,,,0,0,,0,,,,0,2,0,42.417651,-82.989157
'234040',4,1,DETROIT,SAMARITAN BEHAVIORAL CENTER,MI,5555 CONNER AVENUE SUITE 3N,3133447730,0,48213,163,55,,Y,,,0,0,,0,,,,0,2,0,42.348664,-83.056737
'234041',4,1,SALINE,THE CENTER FOR FORENSIC PSYCHIATRY,MI,8303 PLATT ROAD,7344292531,0,48176,161,210,7342954512,Y,,,0,0,,0,,,,0,3,0,42.166707,-83.781607
'234042',4,1,WARREN,THE BEHAVIORAL CENTER OF MICHIGAN,MI,4050 E 12 MILE ROAD,5862612266,0,48092,99,42,,Y,,,0,0,,0,,,,0,1,0,42.505616,-83.067002
'239801',20,1,DETROIT,HENRY FORD HOSPITAL,MI,2799 W GRAND BLVD,3139168058,0,48202,163,0,,Y,,,0,0,,0,,,,0,0,0,42.36708,-83.081557
'239802',20,1,DETROIT,CHILDRENS OF MI TRANSPLANT,MI,3901 BEAUBIEN BLVD,3137451401,0,48201,163,0,3139930531,Y,,,0,0,,0,,,,0,0,0,42.348664,-83.056737
'239803',20,1,ANN ARBOR,UNIVERSITY OF MICHIGAN MEDICAL CENTER,MI,1500 E MEDICAL CTR DR 3868 TAUBMAN CENTER SPC,7347644141,0,48109,161,0,7346473417,Y,,,0,0,,0,,,,0,0,0,42.268157,-83.731229
'239804',20,1,DETROIT,ST JOHN HOSPITAL - TRANSPLANT,MI,22101 MOROSS,3133433134,0,48236,163,0,3133437349,Y,,,0,0,,0,,,,0,0,0,42.419472,-82.913222
'239805',20,1,DETROIT,HARPER UNIVERSITY HOSPITAL,MI,3990 JOHN R,3137456211,0,48201,163,0,3137451520,Y,,,0,0,,0,,,,0,0,0,42.348664,-83.056737
'239806',20,1,ROYAL OAK,BEAUMONT HEALTH SYSTEM,MI,3601 W 13 MILE RD,2485511033,0,48073,125,0,2485512125,Y,,,0,0,,0,,,,0,0,0,42.514255,-83.192906
'239807',20,1,GRAND RAPIDS,DEVOS CHILDRENS HOSPITAL - TRANSPLANT UNIT,MI,100 MICHIGAN STREET NE,6163919000,0,49503,81,0,6163913105,Y,,,0,0,,0,,,,0,0,0,42.970427,-85.664874
'239808',20,1,GRAND RAPIDS,SAINT MARY'S HEALTH CARE,MI,200 JEFFERSON ST SE,6167526889,0,49503,81,0,6167327989,Y,,,0,0,,0,,,,0,0,0,42.96336,-85.668086
'239809',20,1,GRAND RAPIDS,SPECTRUM HEALTH ADULT SOLID ORGAN TRANSPLANT PROGR,MI,100 MICHIGAN ST NE MC231,6163910800,0,49503,81,0,6163910801,Y,,,0,0,,0,,,,0,0,0,42.96336,-85.668086
'240001',1,1,ROBBINSDALE,NORTH MEMORIAL MEDICAL CENTER,MN,3300 OAKDALE NORTH,7635205200,0,55422,53,518,7635205006,Y,,,1,1,,0,,,,1,1,0,45.031696,-93.33532
'240002',1,1,DULUTH,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,MN,407 EAST THIRD STREET,2187864000,0,55805,137,380,2187864888,Y,,,1,1,,0,,,,1,1,1,46.772932,-92.125122
'240004',1,1,MINNEAPOLIS,HENNEPIN COUNTY MEDICAL CENTER,MN,701 PARK AVENUE,6128733000,0,55415,53,894,6129044214,Y,,,1,0,,0,,,,1,1,0,44.972717,-93.262671
'240006',1,1,ROCHESTER,OLMSTED MEDICAL CENTER,MN,1650 FOURTH STREET SOUTHEAST,5072872761,0,55904,109,61,5072872779,Y,,,1,1,,1,,,,1,1,0,44.022621,-92.463009
'240010',1,1,ROCHESTER,MAYO CLINIC HOSPITAL ROCHESTER,MN,1216 SECOND STREET SOUTHWEST,5072555123,0,55902,109,2059,5072556306,Y,,,1,1,,1,,,,1,1,1,44.022621,-92.463009
'240014',1,1,NORTHFIELD,NORTHFIELD HOSPITAL,MN,2000 NORTH AVENUE,5076461001,0,55057,37,37,5076461392,Y,,,1,1,,0,,,,1,1,0,44.458204,-93.161159
'240018',1,1,RED WING,MAYO CLINIC HEALTH SYSTEM IN RED WING,MN,701 HEWITT BOULEVARD PO BOX 95,6512675000,0,55066,49,50,6512675935,Y,,,1,0,,0,,,,1,1,0,44.562468,-92.533801
'240019',1,1,DULUTH,ESSENTIA HEALTH DULUTH,MN,502 EAST SECOND STREET,2187862646,0,55805,137,165,2187865922,Y,,,0,0,,1,,,,1,1,2,46.772932,-92.125122
'240020',1,1,CAMBRIDGE,CAMBRIDGE MEDICAL CENTER,MN,701 SOUTH DELLWOOD AVENUE,7636897700,0,55008,59,1,7636887941,Y,,,1,1,,0,,,,1,1,0,45.572741,-93.224392
'240022',1,1,WORTHINGTON,SANFORD  WORTHINGTON MEDICAL CENTER,MN,1018 SIXTH AVENUE PO BOX 997,5073723380,0,56187,105,48,5073723240,Y,,,1,1,,1,,,,3,1,1,43.620506,-95.595643
'240030',1,1,ALEXANDRIA,DOUGLAS COUNTY HOSPITAL,MN,111 17TH AVENUE EAST,3207621511,0,56308,41,127,3207626120,Y,,,1,1,,1,,,,1,1,0,45.873364,-95.375852
'240036',1,1,SAINT CLOUD,ST CLOUD HOSPITAL,MN,1406 6TH AVE NORTH,3202512700,0,56303,145,489,3206567099,Y,,,1,1,,0,,,,1,1,1,45.575347,-94.170293
'240038',1,1,SAINT PAUL,UNITED HOSPITAL,MN,333 NORTH SMITH AVENUE,6512418802,0,55102,123,546,6512415189,Y,,,1,2,,0,,,,0,1,0,44.942645,-93.107468
'240040',1,1,HIBBING,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,MN,750 EAST 34TH ST,2183626659,0,55746,137,175,2183626619,Y,,,3,0,,0,,,,1,1,0,47.410847,-92.931754
'240043',1,1,ALBERT LEA,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,MN,404 WEST FOUNTAIN STREET,5073732384,0,56007,47,89,5073776383,Y,,,1,0,,0,,,,1,0,1,43.651635,-93.36969
'240044',1,1,WINONA,WINONA HEALTH SERVICES,MN,855 MANKATO AVENUE,5074543650,0,55987,169,99,5074574159,Y,,,3,3,,3,,,,3,3,0,44.035094,-91.621662
'240047',1,1,DULUTH,ST LUKES HOSPITAL,MN,915 EAST 1ST STREET,2182495555,0,55805,137,267,2187332472,Y,,,1,3,,0,,,,3,1,0,46.788558,-92.098001
'240050',1,1,WYOMING,FAIRVIEW LAKES MEDICAL CENTER,MN,5200 FAIRVIEW BOULEVARD,6519827104,0,55092,25,61,6519827110,Y,,,1,3,,1,,,,3,1,0,45.32225,-92.998666
'240052',1,1,FERGUS FALLS,LAKE REGION HEALTHCARE CORPORATION,MN,712 SOUTH CASCADE,2187368000,0,56537,111,100,2187368765,Y,,,1,0,,0,,,,1,1,0,46.283015,-96.077558
'240053',1,1,SAINT LOUIS PARK,PARK NICOLLET METHODIST HOSPITAL,MN,6500 EXCELSIOR BLVD,9529935000,0,55426,53,426,9529935936,Y,,,3,3,,0,,,,1,1,1,44.927075,-93.361391
'240056',1,1,WACONIA,RIDGEVIEW MEDICAL CENTER,MN,500 SOUTH MAPLE STREET,9524422191,0,55387,19,109,9524426543,Y,,,1,0,,0,,,,1,0,1,44.846334,-93.790719
'240057',1,1,MINNEAPOLIS,ABBOTT NORTHWESTERN HOSPITAL,MN,800 EAST 28TH STREET,6128634509,0,55407,53,1017,6128635667,Y,,,1,0,,1,,,,1,1,0,44.952026,-93.262437
'240059',1,1,HASTINGS,REGINA HOSPITAL,MN,1175 NININGER ROAD,6514804100,0,55033,37,57,6514041460,Y,,,1,1,,0,,,,1,1,0,44.747137,-92.873048
'240063',1,1,SAINT PAUL,ST JOSEPH'S HOSPITAL,MN,45 WEST 10TH STREET,6512327707,0,55102,123,401,6512323518,Y,,,1,1,,0,,,,1,1,0,44.949159,-93.099945
'240064',1,1,GRAND RAPIDS,GRAND ITASCA CLINIC AND HOSPITAL,MN,1601 GOLF COURSE ROAD,2183263401,0,55744,61,64,2183267743,Y,,,1,3,,0,,,,1,1,0,47.220991,-93.554498
'240066',1,1,STILLWATER,LAKEVIEW MEMORIAL HOSPITAL,MN,927 WEST CHURCHILL STREET,6514305330,0,55082,163,97,6514304512,Y,,,3,0,,0,,,,1,1,0,45.056404,-92.813498
'240069',1,1,OWATONNA,OWATONNA HOSPITAL,MN,2250 26TH STREET NORTHWEST,5074513850,0,55060,147,77,5074446053,Y,,,1,0,,0,,,,0,1,0,44.083994,-93.226108
'240071',1,1,FARIBAULT,DISTRICT ONE HOSPITAL,MN,200 STATE AVENUE,5073346451,0,55021,131,99,5073324848,Y,,,3,3,,0,,,,1,3,0,44.286945,-93.257135
'240075',1,1,BRAINERD,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,MN,523 NORTH 3RD STREET,2188292861,0,56401,35,162,2188283103,Y,,,1,0,,0,,,,1,1,0,46.359263,-94.215535
'240076',1,1,BUFFALO,BUFFALO HOSPITAL,MN,303 CATLIN ST,7636841212,0,55313,171,65,7636847910,Y,,,3,0,,0,,,,1,1,0,45.194011,-93.873761
'240078',1,1,EDINA,FAIRVIEW SOUTHDALE HOSPITAL,MN,6401 FRANCE AVENUE SOUTH,9529245000,0,55435,53,390,9529245382,Y,,,3,3,,2,,,,3,1,0,44.88654,-93.328843
'240080',1,1,MINNEAPOLIS,UNIVERSITY OF MINNESOTA  MEDICAL CENTER FAIRVIEW,MN,2450 RIVERSIDE AVENUE,6122733000,0,55454,53,1700,6122734098,Y,,,3,3,,0,,,,3,1,3,44.965908,-93.236885
'240084',1,1,VIRGINIA,ESSENTIA HEALTH VIRGINIA,MN,901 9TH STREET NORTH,2187413340,0,55792,137,83,2187499427,Y,,,0,1,,0,,,,1,1,0,47.530601,-92.54815
'240088',1,1,WILLMAR,RICE MEMORIAL HOSPITAL,MN,301 BECKER AVE SW,3202314227,0,56201,67,136,3202314869,Y,,,1,1,,0,,,,1,1,0,45.120263,-95.047573
'240093',1,1,MANKATO,MAYO CLINIC HEALTH SYSTEM - MANKATO,MN,1025 MARSH STREET,5076254031,0,56001,13,272,5073852908,Y,,,1,0,,0,,,,1,1,0,44.16452,-93.985255
'240100',1,1,BEMIDJI,SANFORD BEMIDJI MEDICAL CENTER,MN,1300 ANNE ST NW,2187515430,0,56601,7,118,2187595880,Y,,,1,1,,0,,,,1,1,0,47.478654,-94.890802
'240101',1,1,DETROIT LAKES,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,MN,1027 WASHINGTON AVE,2188470852,0,56501,5,87,2188477674,Y,,,1,0,,0,,,,1,2,0,46.812018,-95.845512
'240104',1,1,SHAKOPEE,ST FRANCIS REGIONAL MEDICAL CENTER,MN,1455 ST FRANCIS AVENUE,9524033000,0,55379,139,93,9524033820,Y,,,1,0,,0,,,,1,1,1,44.770155,-93.504201
'240106',1,1,SAINT PAUL,REGIONS HOSPITAL,MN,640 JACKSON STREET,6512543456,0,55101,123,480,6512542194,Y,,,1,1,,0,,,,3,1,1,44.961464,-93.098093
'240115',1,1,COON RAPIDS,MERCY HOSPITAL,MN,4050 COON RAPIDS BLVD,7632368205,0,55433,3,309,7632368124,Y,,,1,1,,0,,,,1,1,0,45.149756,-93.28813
'240132',1,1,FRIDLEY,UNITY HOSPITAL,MN,550 OSBORNE ROAD,7632365000,0,55432,3,275,7632363774,Y,,,1,0,,0,,,,1,1,0,45.083829,-93.259039
'240141',1,1,PRINCETON,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,MN,911 NORTHLAND DR,7633891313,0,55371,141,54,7633896306,Y,,,1,0,,0,,,,0,1,0,45.572662,-93.585366
'240166',1,1,FAIRMONT,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,MN,800 MEDICAL CENTER DRIVE PO BOX 800,5072388101,0,56031,91,57,5072388686,Y,,,3,3,,1,,,,1,1,0,43.652178,-94.461083
'240187',1,1,HUTCHINSON,HUTCHINSON HEALTH,MN,1095 HIGHWAY 15 SOUTH,3202345000,0,55350,85,66,3202344667,Y,,,3,1,,0,,,,1,1,0,44.88774,-94.369706
'240196',1,1,MINNEAPOLIS,PHILLIPS EYE INSTITUTE,MN,2215 PARK AVENUE SOUTH,6127758815,0,55404,53,20,6127769601,Y,,,0,0,,0,,,,0,1,0,44.960678,-93.264998
'240206',1,1,REDLAKE,RED LAKE HOSPITAL A,MN,PO BOX 497,2186793912,0,56671,7,23,,Y,,,2,0,,0,,,,2,1,0,45.989659,-94.611329
'240207',1,1,BURNSVILLE,FAIRVIEW RIDGES HOSPITAL,MN,201 EAST NICOLLET BOULEVARD,9528922000,0,55337,37,150,9528922107,Y,,,3,0,,0,,,,1,1,0,44.749953,-93.274681
'240210',1,1,MAPLEWOOD,HEALTHEAST ST JOHN'S HOSPITAL,MN,1575 BEAM AVENUE,6512327000,0,55109,123,184,6512327240,Y,,,1,3,,0,,,,1,1,1,45.028135,-93.034567
'240213',1,1,WOODBURY,HEALTHEAST WOODWINDS HOSPITAL,MN,1925 WOODWINDS DRIVE,6512326880,0,55125,163,86,6512326888,Y,,,0,0,,0,,,,1,1,0,44.92174,-92.979749
'240214',1,1,MAPLE GROVE,MAPLE GROVE HOSPITAL,MN,9875 HOSPITAL DRIVE,7635811000,0,55369,53,90,7635811555,Y,,,1,0,,0,,,,1,1,0,45.132412,-93.480931
'241300',11,1,MAHNOMEN,MAHNOMEN HEALTH CENTER,MN,414 W JEFFERSON PO BOX 396,2189352511,0,56557,87,18,2189355409,Y,,,1,3,,0,,,,0,1,0,47.315239,-95.968654
'241301',11,1,BAUDETTE,LAKEWOOD HEALTH CENTER,MN,600 MAIN AVE S,2186342120,0,56623,77,15,2186341094,Y,,,1,0,,0,,,,1,1,0,48.709511,-94.600089
'241302',11,1,WESTBROOK,SANFORD WESTBROOK MEDICAL CENTER,MN,920 BELL AVENUE PO BOX 188,5072746121,0,56183,33,8,5072745671,Y,,,3,3,,0,,,,1,3,0,44.040563,-95.43453
'241303',11,1,TRACY,SANFORD TRACY,MN,251 FIFTH STREET EAST,5076293200,0,56175,83,25,5076293202,Y,,,3,3,,0,,,,3,3,0,44.232251,-95.606828
'241304',11,1,WHEATON,SANFORD MEDICAL CENTER WHEATON,MN,401 12TH STREET NORTH,3205638226,0,56296,155,25,3205638012,Y,,,1,1,,0,,,,1,2,0,45.809347,-96.500618
'241305',11,1,AITKIN,RIVERWOOD HEALTHCARE CENTER,MN,200 BUNKER HILL DRIVE,2189275501,0,56431,1,31,2189275575,Y,,,3,1,,3,,,,1,1,0,46.531397,-93.692876
'241306',11,1,OLIVIA,RENVILLE COUNTY HOSPITAL AND CLINICS,MN,611 EAST FAIRVIEW,3205231261,0,56277,129,35,3205233458,Y,,,1,1,,0,,,,1,2,0,44.77635,-94.989721
'241308',11,1,TWO HARBORS,LAKE VIEW MEMORIAL HOSPITAL,MN,325 ELEVENTH AVE,2188347300,0,55616,75,25,2188347388,Y,,,1,3,,3,,,,0,1,0,47.025654,-91.672918
'241309',11,1,SANDSTONE,ESSENTIA HEALTH SANDSTONE,MN,109 COURT AVE SOUTH,3202455601,0,55072,115,35,3202455243,Y,,,1,0,,1,,,,0,3,0,46.126789,-92.866263
'241311',11,1,ARLINGTON,RIDGEVIEW SIBLEY MEDICAL CENTER,MN,601 WEST CHANDLER,5079642271,0,55307,143,20,5079648490,Y,,,3,1,,3,,,,0,1,0,44.608297,-94.080528
'241312',11,1,COOK,COOK HOSPITAL,MN,10 SE FIFTH ST,2186665945,0,55723,137,14,2186665949,Y,,,3,1,,0,,,,0,3,0,47.852418,-92.689618
'241313',11,1,ADA,ESSENTIA HEALTH ADA,MN,201 9TH STREET WEST,2187845000,0,56510,107,14,2187843855,Y,,,1,1,,0,,,,1,2,0,47.298066,-96.530304
'241314',11,1,DAWSON,JOHNSON MEMORIAL HOSPITAL,MN,1282 WALNUT STREET,3207694323,0,56232,73,24,3207692972,Y,,,1,1,,0,,,,1,1,1,44.930896,-96.057436
'241315',11,1,JACKSON,SANFORD JACKSON MEDICAL CENTER,MN,1430 NORTH HIGHWAY,5078472420,0,56143,63,20,5078473728,Y,,,3,0,,0,,,,1,1,0,43.623809,-95.004699
'241316',11,1,BIGFORK,BIGFORK VALLEY HOSPITAL,MN,258 PINE TREE DRIVE PO BOX 258,2187433177,0,56628,61,20,2187433559,Y,,,3,1,,0,,,,1,3,0,47.744387,-93.654085
'241317',11,1,GRAND MARAIS,COOK COUNTY NORTHSHORE HOSPITAL,MN,515 5TH AVE WEST,2183873040,0,55604,31,16,2183873270,Y,,,3,3,,0,,,,0,2,0,47.756489,-90.341452
'241318',11,1,ELY,ELY BLOOMENSON COMMUNITY HOSPITAL,MN,328 WEST CONAN STREET,2183653271,0,55731,137,28,2183658777,Y,,,3,1,,0,,,,0,1,0,47.900467,-91.87242
'241319',11,1,SLAYTON,MURRAY COUNTY MEMORIAL HOSPITAL,MN,2042 JUNIPER AVENUE,5078361277,0,56172,101,25,5078366700,Y,,,3,1,,0,,,,1,3,0,43.992673,-95.759334
'241320',11,1,CROOKSTON,RIVERVIEW HOSPITAL,MN,323 SOUTH MINNESOTA,2182819200,0,56716,119,49,2182819222,Y,,,1,3,,3,,,,1,1,1,47.774138,-96.608121
'241321',11,1,GRACEVILLE,ESSENTIA HEALTH HOLY TRINITY HOSPITAL,MN,115  SECOND STREET WEST BOX 157,3207488200,0,56240,11,15,3207487240,Y,,,1,1,,0,,,,3,3,0,45.56913,-96.434506
'241322',11,1,INTERNATIONAL FALLS,RAINY LAKE MEDICAL CENTER,MN,1400 HIGHWAY 71,2182835400,0,56649,71,25,2182832281,Y,,,1,0,,0,,,,1,1,0,48.601049,-93.410982
'241323',11,1,MADELIA,MADELIA COMMUNITY HOSPITAL,MN,121 DREW AVENUE SOUTHEAST,5076423255,0,56062,165,25,5076428516,Y,,,1,0,,0,,,,1,1,0,44.048897,-94.409439
'241325',11,1,MONTEVIDEO,CHIPPEWA COUNTY HOSPITAL,MN,824 NORTH 11TH STREET,3203218100,0,56265,23,30,3202698186,Y,,,3,1,,0,,,,1,1,0,44.953176,-95.713475
'241326',11,1,LONG PRAIRIE,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,MN,20 NINTH STREET SOUTHEAST,3207322141,0,56347,153,34,3207323802,Y,,,1,0,,0,,,,1,1,0,45.974687,-94.865577
'241327',11,1,SLEEPY EYE,SLEEPY EYE MUNICIPAL HOSPITAL,MN,400 FOURTH AVENUE NORTHWEST,5077948440,0,56085,15,16,5077945462,Y,,,1,1,,0,,,,1,2,0,44.297183,-94.72415
'241328',11,1,BAGLEY,SANFORD BAGLEY MEDICAL CENTER,MN,203 4TH STREET NORTHWEST,2186946501,0,56621,29,25,2186943528,Y,,,3,1,,0,,,,1,1,0,47.525705,-95.40077
'241329',11,1,STAPLES,LAKEWOOD HEALTH SYSTEM,MN,49725 COUNTY ROAD 83,2188941515,0,56479,153,37,2188948355,Y,,,1,0,,0,,,,1,1,0,46.369341,-94.808326
'241330',11,1,MELROSE,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,MN,525 WEST MAIN STREET,3202564231,0,56352,145,28,3202564949,Y,,,1,1,,0,,,,1,3,0,45.674889,-94.822352
'241331',11,1,ALBANY,ALBANY AREA HOSPITAL,MN,300 THIRD AVENUE,3208452121,0,56307,145,17,3208456127,Y,,,1,1,,0,,,,1,2,0,45.629965,-94.570005
'241332',11,1,WINDOM,WINDOM AREA HOSPITAL,MN,2150 HOSPITAL DRIVE PO BOX 339,5078312400,0,56101,33,18,5078315749,Y,,,3,3,,0,,,,0,3,0,44.898749,-93.282549
'241333',11,1,ST JAMES,MAYO CLINIC HEALTH SYSTEM - ST JAMES,MN,1101 MOULTON AND PARSONS DRIVE,5073753261,0,56081,165,25,5073758605,Y,,,0,0,,0,,,,1,1,0,43.982458,-94.626918
'241334',11,1,ST PETER,RIVER'S EDGE HOSPITAL & CLINIC,MN,1900 NORTH SUNRISE DRIVE,5079347602,0,56082,103,17,5079347651,Y,,,1,1,,1,,,,1,1,0,44.354066,-93.970862
'241335',11,1,WABASHA,ST ELIZABETH MEDICAL CENTER,MN,1200 GRANT BLVD W,6515654531,0,55981,157,31,6515652482,Y,,,1,1,,0,,,,0,1,0,44.383952,-92.042752
'241336',11,1,HALLOCK,KITTSON MEMORIAL HOSPITAL,MN,1010 SOUTH BIRCH,2188433612,0,56728,69,15,2188438879,Y,,,1,0,,0,,,,0,0,0,48.774426,-96.946447
'241337',11,1,WARREN,NORTH VALLEY HEALTH CENTER,MN,300 WEST GOOD SAMARITAN DRIVE,2187454211,0,56762,89,12,2187454215,Y,,,1,0,,0,,,,0,3,0,48.190363,-96.773757
'241338',11,1,LAKE CITY,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,MN,500 WEST GRANT STREET,6513451114,0,55041,157,15,6513451182,Y,,,1,0,,0,,,,1,1,0,44.458965,-92.281793
'241339',11,1,HENDRICKS,HENDRICKS COMMUNITY HOSPITAL,MN,503 E LINCOLN STREET,5072753134,0,56136,81,24,5072753104,Y,,,3,1,,0,,,,0,1,0,44.506135,-96.418797
'241340',11,1,AURORA,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,MN,5211 HIGHWAY 110,2182292211,0,55705,137,20,2182292042,Y,,,0,1,,0,,,,0,1,0,47.517054,-92.248423
'241341',11,1,APPLETON,APPLETON MUNICIPAL HOSPITAL,MN,30 SOUTH BEHL STREET,3202891580,0,56208,151,15,3202891585,Y,,,1,1,,1,,,,0,1,0,45.199664,-96.008705
'241342',11,1,ORTONVILLE,ORTONVILLE AREA HEALTH SERVICES,MN,450 EASTVOLD AVE,3208392502,0,56278,11,29,3208394277,Y,,,3,1,,0,,,,1,1,0,45.314756,-96.445419
'241343',11,1,GRANITE FALLS,MUNICIPAL HOSPITAL AND GRANITE MANOR,MN,345 TENTH AVENUE,3205643111,0,56241,173,30,3205642169,Y,,,3,3,,0,,,,3,1,0,44.809958,-95.545575
'241344',11,1,ROSEAU,LIFECARE MEDICAL CENTER,MN,715 DELMORE DRIVE,2184632500,0,56751,135,15,2184631266,Y,,,2,0,,0,,,,1,1,0,48.839482,-95.759807
'241345',11,1,WASECA,MAYO CLINIC HEALTH SYSTEM - WASECA,MN,501 NORTH STATE STREET,5078351210,0,56093,161,25,5078373945,Y,,,1,0,,0,,,,1,1,0,44.084012,-93.507326
'241346',11,1,CANNON FALLS,MAYO CLINIC HEALTH SYSTEM - CANNON FALLS,MN,32021 COUNTY 24 BOULEVARD,5072636000,0,55009,49,15,5072639640,Y,,,1,0,,0,,,,2,1,0,44.482317,-92.909287
'241347',11,1,CANBY,SANFORD CANBY MEDICAL CENTER,MN,112 ST OLAF AVENUE SOUTH,5072237277,0,56220,173,29,5072235877,Y,,,1,1,,0,,,,1,1,1,44.707549,-96.278114
'241348',11,1,TYLER,TYLER HEALTHCARE CENTER,MN,240 WILLOW STREET,5072475521,0,56178,81,20,5072475972,Y,,,3,3,,0,,,,0,3,0,44.272232,-96.130806
'241349',11,1,PAYNESVILLE,CENTRA CARE HEALTH PAYNESVILLE,MN,200 1ST STREET WEST,3202433767,0,56362,145,30,3202436707,Y,,,1,0,,0,,,,0,1,0,45.380469,-94.711892
'241350',11,1,MOOSE LAKE,MERCY HOSPITAL,MN,4572 COUNTY ROAD 61,2184854481,0,55767,17,31,2185865654,Y,,,1,1,,1,,,,1,1,0,46.454113,-92.761866
'241351',11,1,REDWOOD FALLS,REDWOOD AREA HOSPITAL,MN,100 FALLWOOD ROAD,5076374500,0,56283,127,25,5076376000,Y,,,3,3,,0,,,,3,3,0,44.536942,-95.10773
'241352',11,1,SPRINGFIELD,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,MN,625 JACKSON AVENUE NORTH,5077236201,0,56087,15,24,5077236447,Y,,,1,0,,0,,,,1,1,0,44.236127,-94.976633
'241353',11,1,CROSBY,CUYUNA REGIONAL MEDICAL CENTER,MN,320 EAST MAIN STREET,2185467000,0,56441,35,42,2185467268,Y,,,1,0,,3,,,,1,1,0,46.482429,-93.946734
'241354',11,1,WADENA,TRI COUNTY HOSPITAL,MN,415 JEFFERSON STREET NORTH,2186313510,0,56482,159,49,2186317503,Y,,,1,0,,0,,,,1,1,0,46.445197,-95.133957
'241355',11,1,GLENCOE,GLENCOE REGIONAL HEALTH SERVICES,MN,1805 HENNEPIN AVENUE NORTH,3208643121,0,55336,85,49,3208647887,Y,,,3,1,,0,,,,1,1,0,44.771033,-94.151767
'241356',11,1,ONAMIA,MILLE LACS HEALTH SYSTEM,MN,200 NORTH ELM STREET,3205323154,0,56359,95,28,3205323111,Y,,,3,1,,1,,,,1,1,2,46.07286,-93.661775
'241357',11,1,FOSSTON,ESSENTIA HEALTH FOSSTON,MN,900 HILLIGOSS BOULEVARD SE,2184351133,0,56542,119,43,2184351134,Y,,,1,1,,0,,,,0,3,0,47.576348,-95.751415
'241358',11,1,CASS LAKE,CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,MN,425 7TH STREET NW,2183353200,0,56633,21,11,2183353300,Y,,,3,0,,0,,,,1,1,0,47.383987,-94.609466
'241359',11,1,MARSHALL,AVERA MARSHALL REGIONAL MEDICAL CTR,MN,300 SOUTH BRUCE STREET,5075379661,0,56258,83,25,5075379053,Y,,,3,3,,0,,,,3,3,0,44.448253,-95.776276
'241360',11,1,DEER RIVER,DEER RIVER HEALTHCARE CENTER,MN,115 10TH AVENUE NORTHEAST,2182462900,0,56636,61,20,2182468279,Y,,,3,3,,1,,,,1,3,0,47.343555,-93.794924
